index,host,source,sourcetype,"_raw","_time"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:NTDS","Perfmon:NTDS","01/08/2015 12:42:55.900 -0800
collection=NTDS
object=NTDS
counter=""DS Security Descriptor sub-operations/sec""
instance=0
Value=0.099958433285102732","2015-01-08T12:42:55.900-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:NTDS","Perfmon:NTDS","01/08/2015 12:42:55.900 -0800
collection=NTDS
object=NTDS
counter=""DS Directory Writes/sec""
instance=0
Value=0.099958433285102732","2015-01-08T12:42:55.900-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:NTDS","Perfmon:NTDS","01/08/2015 12:42:55.900 -0800
collection=NTDS
object=NTDS
counter=""SAM GC Evaluations/sec""
instance=0
Value=0.099958433285102732","2015-01-08T12:42:55.900-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:NTDS","Perfmon:NTDS","01/08/2015 12:42:55.900 -0800
collection=NTDS
object=NTDS
counter=""Database modifys/sec""
instance=0
Value=0.099958433285102732","2015-01-08T12:42:55.900-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:NTDS","Perfmon:NTDS","01/08/2015 13:23:05.905 -0800
collection=NTDS
object=NTDS
counter=""SAM Transitive Membership Evaluations/sec""
instance=0
Value=0.19990305901056343","2015-01-08T13:23:05.905-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:NTDS","Perfmon:NTDS","01/08/2015 13:23:05.905 -0800
collection=NTDS
object=NTDS
counter=""SAM Domain Local Group Membership Evaluations/sec""
instance=0
Value=0.19990305901056343","2015-01-08T13:23:05.905-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:NTDS","Perfmon:NTDS","01/08/2015 13:23:05.905 -0800
collection=NTDS
object=NTDS
counter=""DS Client Binds/sec""
instance=0
Value=0.29985458851584512","2015-01-08T13:23:05.905-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:NTDS","Perfmon:NTDS","01/08/2015 13:23:05.905 -0800
collection=NTDS
object=NTDS
counter=""DS Client Name Translations/sec""
instance=0
Value=0.19990305901056343","2015-01-08T13:23:05.905-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:NTDS","Perfmon:NTDS","01/08/2015 13:23:05.905 -0800
collection=NTDS
object=NTDS
counter=""Subtree searches/sec""
instance=0
Value=0.49975764752640855","2015-01-08T13:23:05.905-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:NTDS","Perfmon:NTDS","01/08/2015 13:23:05.905 -0800
collection=NTDS
object=NTDS
counter=""Onelevel searches/sec""
instance=0
Value=0.49975764752640855","2015-01-08T13:23:05.905-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:NTDS","Perfmon:NTDS","01/08/2015 13:23:15.910 -0800
collection=NTDS
object=NTDS
counter=""LDAP Client Sessions""
instance=0
Value=6","2015-01-08T13:23:15.910-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:NTDS","Perfmon:NTDS","01/08/2015 13:23:15.910 -0800
collection=NTDS
object=NTDS
counter=""LDAP Searches/sec""
instance=0
Value=0.19980189043158039","2015-01-08T13:23:15.910-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:NTDS","Perfmon:NTDS","01/08/2015 13:23:15.910 -0800
collection=NTDS
object=NTDS
counter=""DS Monitor List Size""
instance=0
Value=23","2015-01-08T13:23:15.910-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:NTDS","Perfmon:NTDS","01/08/2015 13:23:15.910 -0800
collection=NTDS
object=NTDS
counter=""DS Search sub-operations/sec""
instance=0
Value=0.099900945215790196","2015-01-08T13:23:15.910-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:NTDS","Perfmon:NTDS","01/08/2015 13:23:15.910 -0800
collection=NTDS
object=NTDS
counter=""DS Name Cache hit rate""
instance=0
Value=100","2015-01-08T13:23:15.910-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:NTDS","Perfmon:NTDS","01/08/2015 13:23:15.910 -0800
collection=NTDS
object=NTDS
counter=""DRA Highest USN Issued (Low part)""
instance=0
Value=13754","2015-01-08T13:23:15.910-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:NTDS","Perfmon:NTDS","01/08/2015 13:23:15.910 -0800
collection=NTDS
object=NTDS
counter=""DRA Highest USN Committed (Low part)""
instance=0
Value=13754","2015-01-08T13:23:15.910-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:NTDS","Perfmon:NTDS","01/08/2015 13:23:15.910 -0800
collection=NTDS
object=NTDS
counter=""DS % Writes from SAM""
instance=0
Value=31.824234354194409","2015-01-08T13:23:15.910-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:NTDS","Perfmon:NTDS","01/08/2015 13:23:15.910 -0800
collection=NTDS
object=NTDS
counter=""DS % Writes from LDAP""
instance=0
Value=31.824234354194409","2015-01-08T13:23:15.910-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:NTDS","Perfmon:NTDS","01/08/2015 13:23:15.910 -0800
collection=NTDS
object=NTDS
counter=""DS % Writes from LSA""
instance=0
Value=1.5978695073235687","2015-01-08T13:23:15.910-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:NTDS","Perfmon:NTDS","01/08/2015 13:23:15.910 -0800
collection=NTDS
object=NTDS
counter=""DS % Writes from KCC""
instance=0
Value=0.26631158455392812","2015-01-08T13:23:15.910-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:NTDS","Perfmon:NTDS","01/08/2015 13:23:15.910 -0800
collection=NTDS
object=NTDS
counter=""DS % Writes Other""
instance=0
Value=33.954727030625833","2015-01-08T13:23:15.910-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:NTDS","Perfmon:NTDS","01/08/2015 13:23:15.910 -0800
collection=NTDS
object=NTDS
counter=""DS % Searches from SAM""
instance=0
Value=0.36251921748771537","2015-01-08T13:23:15.910-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:NTDS","Perfmon:NTDS","01/08/2015 13:23:15.910 -0800
collection=NTDS
object=NTDS
counter=""DS % Searches from LDAP""
instance=0
Value=85.941663513366905","2015-01-08T13:23:15.910-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:NTDS","Perfmon:NTDS","01/08/2015 13:23:15.910 -0800
collection=NTDS
object=NTDS
counter=""DS % Searches from LSA""
instance=0
Value=0.82426814779141133","2015-01-08T13:23:15.910-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:NTDS","Perfmon:NTDS","01/08/2015 13:23:15.910 -0800
collection=NTDS
object=NTDS
counter=""DS % Searches from KCC""
instance=0
Value=1.7615258619092855","2015-01-08T13:23:15.910-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:NTDS","Perfmon:NTDS","01/08/2015 13:23:15.910 -0800
collection=NTDS
object=NTDS
counter=""DS % Searches Other""
instance=0
Value=0.9213809600673174","2015-01-08T13:23:15.910-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:NTDS","Perfmon:NTDS","01/08/2015 13:23:15.910 -0800
collection=NTDS
object=NTDS
counter=""DS Directory Searches/sec""
instance=0
Value=0.099900945215790196","2015-01-08T13:23:15.910-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:NTDS","Perfmon:NTDS","01/08/2015 13:23:15.910 -0800
collection=NTDS
object=NTDS
counter=""DS % Reads from SAM""
instance=0
Value=8.2577697791929126","2015-01-08T13:23:15.910-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:NTDS","Perfmon:NTDS","01/08/2015 13:23:15.910 -0800
collection=NTDS
object=NTDS
counter=""DS % Reads from LSA""
instance=0
Value=11.123416626289195","2015-01-08T13:23:15.910-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:NTDS","Perfmon:NTDS","01/08/2015 13:23:15.910 -0800
collection=NTDS
object=NTDS
counter=""DS % Reads from KCC""
instance=0
Value=65.795666920467923","2015-01-08T13:23:15.910-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:NTDS","Perfmon:NTDS","01/08/2015 13:23:15.910 -0800
collection=NTDS
object=NTDS
counter=""DS % Reads Other""
instance=0
Value=14.823146674049974","2015-01-08T13:23:15.910-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:NTDS","Perfmon:NTDS","01/08/2015 13:23:15.910 -0800
collection=NTDS
object=NTDS
counter=""DS Directory Reads/sec""
instance=0
Value=0.099900945215790196","2015-01-08T13:23:15.910-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:NTDS","Perfmon:NTDS","01/08/2015 13:23:15.910 -0800
collection=NTDS
object=NTDS
counter=""LDAP Successful Binds/sec""
instance=0
Value=0.099900945215790196","2015-01-08T13:23:15.910-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:NTDS","Perfmon:NTDS","01/08/2015 13:23:15.910 -0800
collection=NTDS
object=NTDS
counter=""ATQ Threads Total""
instance=0
Value=4","2015-01-08T13:23:15.910-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:NTDS","Perfmon:NTDS","01/08/2015 13:23:15.910 -0800
collection=NTDS
object=NTDS
counter=""LDAP New Connections/sec""
instance=0
Value=0.099900945215790196","2015-01-08T13:23:15.910-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:NTDS","Perfmon:NTDS","01/08/2015 13:23:15.910 -0800
collection=NTDS
object=NTDS
counter=""LDAP Closed Connections/sec""
instance=0
Value=0.099900945215790196","2015-01-08T13:23:15.910-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:NTDS","Perfmon:NTDS","01/08/2015 13:23:15.910 -0800
collection=NTDS
object=NTDS
counter=""DS % Writes from NTDSAPI""
instance=0
Value=0.53262316910785623","2015-01-08T13:23:15.910-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:NTDS","Perfmon:NTDS","01/08/2015 13:23:15.910 -0800
collection=NTDS
object=NTDS
counter=""DS % Searches from NTDSAPI""
instance=0
Value=10.188642299377367","2015-01-08T13:23:15.910-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:NTDS","Perfmon:NTDS","01/08/2015 13:23:15.910 -0800
collection=NTDS
object=NTDS
counter=""Negotiated Binds/sec""
instance=0
Value=0.099900945215790196","2015-01-08T13:23:15.910-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:NTDS","Perfmon:NTDS","01/08/2015 13:23:15.910 -0800
collection=NTDS
object=NTDS
counter=""Base searches/sec""
instance=0
Value=0.099900945215790196","2015-01-08T13:23:15.910-0800"
perfmon,"WIN-6LR3JNJ6LVD","Perfmon:NTDS","Perfmon:NTDS","01/08/2015 13:23:15.910 -0800
collection=NTDS
object=NTDS
counter=""Approximate highest DNT""
instance=0
Value=4106","2015-01-08T13:23:15.910-0800"
